,着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
0,1,6,6,ララロトリー,セ5,60,黒岩悠,3:10.4,,22.0,6,466(+4),[西] 坂口智康
1,2,2,2,シゲルキンセイ,牡5,57,小牧加矢,3:10.6,1,2.5,2,488(0),[西] 五十嵐忠
2,3,7,7,メイショウアツイタ,牡4,60,難波剛健,3:10.7,3/4,2.2,1,488(+2),[西] 高橋義忠
3,4,4,4,スズカブランコ,牡6,60,大庭和弥,3:11.0,2,34.3,7,474(0),[東] 堀内岳志
4,5,1,1,フィアレスハート,セ5,60,上野翔,3:12.5,9,8.2,3,488(+2),[東] 小手川準
5,6,3,3,ゼンノジャスタ,牡5,60,中村将之,3:16.1,大,17.1,5,460(+2),[西] 中村直也
6,7,8,8,ヴィオマージュ,牡4,60,北沢伸也,3:17.6,9,42.6,8,492(0),[西] 石坂公一
7,8,8,9,フェブキラナ,セ4,60,小野寺祐,3:18.0,2.1/2,46.0,9,452(-8),[西] 川村禎彦
8,中,5,5,ホウオウアクセル,牡6,60,西谷誠,,,8.6,4,446(+4),[西] 宮徹
