,着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
0,1,8,8,ヘッズオアテールズ,牝4,55,西村淳也,1:58.3,,10.3,5,488(-2),[西] 須貝尚介
1,2,2,2,ルージュメサージュ,牝4,55,鮫島克駿,1:58.5,1.1/4,14.6,6,474(+8),[西] 斉藤崇史
2,3,6,6,ワーフデール,牝3,52,幸英明,1:58.6,クビ,3.2,1,460(+2),[西] 森田直行
3,4,5,5,フアナ,牝5,55,松若風馬,1:58.7,1/2,5.7,4,470(+4),[西] 音無秀孝
4,5,4,4,アメリカンスター,牝3,52,秋山真一,1:58.7,クビ,3.7,2,504(+10),[西] 武幸四郎
5,6,8,9,ウィズダイヤモンズ,牝5,55,和田竜二,1:58.8,1/2,47.9,9,436(+8),[西] 宮徹
6,7,1,1,アトミカ,牝7,55,今村聖奈,1:58.9,3/4,23.7,8,442(0),[西] 笹田和秀
7,8,3,3,シーニックウェイ,牝4,55,藤岡康太,1:59.3,2,4.3,3,474(-10),[西] 武幸四郎
8,9,7,7,タガノフィナーレ,牝3,52,富田暁,1:59.8,3,23.5,7,488(-4),[西] 中村直也
