,着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
0,1,4,4,ネアセリーニ,牡2,54,松山弘平,2:01.5,,1.9,1,510(+2),[西] 高野友和
1,2,1,1,サンライズサラー,牡2,54,和田竜二,2:01.9,2.1/2,2.0,2,438(+2),[西] 庄野靖志
2,3,3,3,ワンダーミズキ,牡2,50,永島まな,2:02.2,1.3/4,16.0,4,390(-2),[西] 高柳大輔
3,4,5,5,コスモシーウルフ,牡2,54,ホー,2:02.2,ハナ,36.7,5,462(+4),[西] 吉田直弘
4,5,2,2,ミヤジシャルマン,牡2,50,今村聖奈,2:03.4,7,11.1,3,460(-6),[西] 川村禎彦
