,着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
0,1,2,2,ハッピーオーサム,牝4,51,今村聖奈,1:46.7,,5.7,3,496(+10),[西] 藤原英昭
1,2,1,1,パーサヴィアランス,牡3,54,西村淳也,1:46.7,クビ,7.8,4,454(+10),[西] 西村真幸
2,3,8,8,エーティーマクフィ,牡3,54,富田暁,1:46.8,3/4,1.8,1,452(-10),[西] 武英智
3,4,4,4,フェブサンカラ,牝3,49,角田大河,1:46.9,1/2,35.7,7,410(+10),[西] 川村禎彦
4,5,6,6,クーファイザナミ,牝5,54,小沢大仁,1:47.2,2,33.3,6,418(0),[東] 小手川準
5,6,3,3,プルサティーラ,牝3,52,藤岡佑介,1:47.2,アタマ,4.1,2,432(+2),[西] 中内田充
6,7,5,5,グラティトゥー,牡4,57,鮫島克駿,1:47.3,1/2,10.4,5,466(-2),[西] 橋口慎介
7,8,7,7,ウォーターブレイク,牝6,55,松若風馬,1:47.7,2.1/2,96.7,8,472(0),[西] 河内洋
