,着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
0,1,4,4,アップデート,牡3,54,西村淳也,2:01.2,,3.4,2,504(-2),[西] 杉山晴紀
1,2,2,2,シンシアウィッシュ,牝3,52,幸英明,2:01.3,1/2,1.4,1,444(+16),[西] 吉村圭司
2,3,6,6,サトノヴィーナス,牝5,55,亀田温心,2:01.5,1.1/2,18.4,4,480(0),[西] 平田修
3,4,5,5,サツキハピネス,牝4,55,今村聖奈,2:01.6,3/4,7.2,3,454(+4),[西] 寺島良
4,5,7,7,ケンハービンジャー,牡4,57,荻野極,2:01.8,3/4,29.1,5,430(-2),[西] 本田優
5,6,1,1,パナプリ,牡4,57,藤懸貴志,2:02.8,6,78.4,6,438(-4),[西] 牧田和弥
6,中,3,3,ソリトン,牡3,54,加藤祥太,,,144.5,7,436(-6),[西] 庄野靖志
