,着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
0,1,8,9,ミカッテヨンデイイ,牝2,54,今村聖奈,1:07.7,,9.0,3,410(-2),[東] 堀内岳志
1,2,5,5,タガノタント,牡2,54,和田竜二,1:08.1,2.1/2,1.4,1,512(+2),[西] 鈴木孝志
2,3,4,4,アルルカン,牡2,54,松山弘平,1:08.2,1/2,44.4,6,470(-6),[西] 寺島良
3,4,6,6,ウメムスビ,牡2,54,角田大河,1:08.3,3/4,3.8,2,440(+2),[西] 新谷功一
4,5,2,2,ゴーツウキリシマ,牝2,54,幸英明,1:09.1,5,94.3,8,456(+8),[西] 牧田和弥
5,6,1,1,レヴィアタン,牡2,54,川須栄彦,1:09.1,ハナ,67.5,7,470(0),[西] 梅田智之
6,7,8,8,エミサキホコル,牡2,54,藤岡康太,1:09.5,2.1/2,17.5,4,468(+2),[西] 杉山佳明
7,8,3,3,イチノコマチ,牝2,54,石川慎将,1:09.9,2.1/2,32.3,5,426(+5),[地] 平山宏秀
8,9,7,7,モーモーレッド,牝2,54,松本大輝,1:12.2,大,221.3,9,488(-3),[地] 池田忠好
