,着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
0,1,6,6,フロムダスク,牡2,54,松山弘平,1:10.1,,1.9,1,498(0),[西] 森秀行
1,2,7,7,ヨウシタンレイ,牝2,50,今村聖奈,1:10.2,3/4,6.2,3,450(0),[西] 松永昌博
2,3,5,5,ダンシングニードル,牝2,54,団野大成,1:10.3,1/2,2.8,2,480(0),[西] 斉藤崇史
3,4,1,1,カンノーリ,牝2,54,富田暁,1:10.6,2,20.5,5,448(0),[西] 木原一良
4,5,3,3,シンゲンモッチーニ,牝2,54,和田竜二,1:12.1,9,11.5,4,442(0),[西] 加用正
5,6,2,2,アシャカデュラン,牡2,54,国分優作,1:12.7,3.1/2,50.3,6,478(0),[西] 大根田裕
6,7,4,4,チャスラフスカ,牝2,52,山田敬士,1:15.3,大,101.0,7,448(0),[東] 小桧山悟
