,着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
0,1,7,7,ロードラディウス,牡2,54,西村淳也,1:48.6,,14.8,5,470(+4),[西] 森田直行
1,2,4,4,ピヌスアモリス,牝2,54,松山弘平,1:49.0,2.1/2,1.8,1,478(-2),[西] 松下武士
2,3,3,3,ショウナンアキドン,牡2,54,福永祐一,1:49.3,1.3/4,4.0,2,462(+2),[西] 高野友和
3,4,5,5,デルマソトガケ,牡2,54,松若風馬,1:49.6,2,5.1,3,490(-4),[西] 音無秀孝
4,5,6,6,ネーブル,牝2,50,今村聖奈,1:50.0,2,10.2,4,448(-4),[西] 平田修
5,6,1,1,アマートカヴァロ,牡2,54,太宰啓介,1:50.1,1,160.8,7,468(+2),[西] 南井克巳
6,7,2,2,コクセンプウ,牡2,54,幸英明,1:50.2,1/2,39.4,6,472(+4),[西] 西園正都
