,着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
0,1,4,4,ウィンドリッパー,牡4,57,ホー,1:58.5,,4.2,3,480(-2),[西] 清水久詞
1,2,1,1,ホウオウジョルノ,牡4,57,北村友一,1:58.5,クビ,4.1,2,468(+2),[西] 安田翔伍
2,3,5,5,シーニックウェイ,牝4,55,藤岡康太,1:58.6,クビ,2.2,1,484(+10),[西] 武幸四郎
3,4,3,3,メイショウカクウン,牡7,57,横山典弘,1:58.8,1,14.3,6,458(0),[西] 石橋守
4,5,6,6,ダディーズトリップ,牡6,57,幸英明,1:59.4,3.1/2,6.1,4,450(-4),[西] 千田輝彦
5,6,7,7,エールブラーヴ,牡5,57,松若風馬,1:59.7,2,12.1,5,478(+8),[西] 橋口慎介
6,7,2,2,オンワードセルフ,牡6,57,松本大輝,1:59.9,3/4,183.6,7,482(-6),[西] 村山明
